"gene"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"z.std"
"57"	"BCL6"	0.00252030866793453	12.5939113510109	1.57247579099783	0.117082058281108	0.938590433869572	-7.50371863100496	1.56713962768982
"58"	"CNST"	-0.00265295940709045	12.6212354511089	-1.56242434398295	0.119411387495777	0.938590433869572	-7.45379885226939	-1.55724896326185
"59"	"MRPL20"	-0.00449640704594952	13.1149317836901	-1.5574215820188	0.120593803166997	0.938590433869572	-6.93431640344451	-1.55228601290477
"60"	"ITM2C"	0.00428527211556741	12.8893483124525	1.55729984280549	0.120630818294938	0.938590433869572	-7.01956517684014	1.5521312655414
"61"	"CD2AP"	-0.00291490439846941	12.6752601926505	-1.54823795656854	0.122788347408386	0.938590433869572	-7.36022492343496	-1.54317489247138
"62"	"KLHDC3"	0.00362063328294369	12.7506810584815	1.53468968382625	0.126083023361669	0.938590433869572	-7.19346053055814	1.52973222623909
"63"	"POLD2"	0.00379216395897341	12.792954994892	1.52888750111806	0.127535117305158	0.938590433869572	-7.13953788415443	1.52389430111302
"64"	"ANKIB1"	0.00297948849500913	12.6684466884427	1.52345993599009	0.128866033422131	0.938590433869572	-7.38843861728308	1.51858879458036
"65"	"RAB28"	-0.0029459866926151	12.6841188248387	-1.51953687685855	0.129853915668281	0.938590433869572	-7.36753874160983	-1.51467820816725
"66"	"TBRG4"	-0.00232312580915397	12.5883677480541	-1.51696291274168	0.130497943325803	0.938590433869572	-7.60213132009362	-1.51214120920286
"67"	"NSD1"	0.00401087162530231	12.9156274331413	1.51239582779757	0.131654715542111	0.938590433869572	-7.0768187276293	1.50760865796037
"68"	"SMAP2"	0.00413294061530065	12.915742634413	1.51061602255059	0.132126111302191	0.938590433869572	-7.06605356681408	1.50577045103794
"69"	"RANBP6"	0.00233446428164968	12.5846240545604	1.50788637369901	0.132824049895152	0.938590433869572	-7.63235269413284	1.5030581482749
"70"	"LSM2"	0.00390361618615974	12.8974454083013	1.4945851940039	0.136253956218813	0.938590433869572	-7.10458918090937	1.48988697749329
"71"	"FDFT1"	0.00255124867451024	12.6388421345401	1.48687062986106	0.138267624513746	0.938590433869572	-7.54564725380759	1.48227316899089
"72"	"SRGAP2"	0.0020604101054696	12.5532232511335	1.47845272410493	0.140513125624723	0.938590433869572	-7.76066083197807	1.47388288880019
"73"	"MARCH3"	0.00291972305573346	12.6869839333804	1.475495384303	0.141296341669654	0.938590433869572	-7.44176148981797	1.47098068052518
"74"	"CCDC71"	0.0020663232321448	12.5656061799528	1.45156480860951	0.147835132997888	0.938590433869572	-7.77831640674056	1.44722065629956
"75"	"HNRNPD"	0.00384002832139335	12.918209440115	1.44555404094302	0.149537106027784	0.938590433869572	-7.14421541281561	1.44116842619761
"76"	"INPP4A"	0.00201168778532551	12.5564118354753	1.43708527025189	0.15190299481406	0.938590433869572	-7.82493538275099	1.4328420025598
"77"	"CSNK1A1"	-0.00415374094512546	13.0900342022969	-1.43397039751113	0.152810224514078	0.938590433869572	-7.09947525366916	-1.42967532804079
"78"	"DPY30"	0.00353642184197037	12.8075297664462	1.43372496210763	0.152859178983288	0.938590433869572	-7.27235760307071	1.42950486032367
"79"	"BCL10"	0.00309090179298522	12.7296052814596	1.4104039495167	0.159640642314615	0.938590433869572	-7.41803632316312	1.40628119364268
"80"	"NCF1"	0.00377843965232868	12.9069725363091	1.40713996776465	0.160599129001867	0.938590433869572	-7.21912684552601	1.40305939224958
"81"	"ELOC"	-0.00394520338853704	13.0291658877572	-1.40230075173165	0.162025147132136	0.938590433869572	-7.18002803497337	-1.39829283988382
"82"	"MZT2A"	-0.00385100189539266	13.0212190689887	-1.38929619730128	0.16593820650724	0.938590433869572	-7.19953327552378	-1.38537377229002
"83"	"ACOT9"	-0.00251594082135923	12.6519669441838	-1.38281211667795	0.167919713700392	0.938590433869572	-7.65236503414217	-1.37891905073164
"84"	"SLC25A37"	0.0021047713839002	12.5964725230394	1.36875551354686	0.172263930435883	0.938590433869572	-7.82233536492303	1.36496538300475
"85"	"CPSF3"	-0.0020778313043996	12.5852638686806	-1.36397837713682	0.173760777588911	0.938590433869572	-7.83722675903425	-1.36021853902208
"86"	"ODF2L"	-0.00329894506706246	12.7982056815821	-1.35696355739657	0.175976454192626	0.938590433869572	-7.40080874555114	-1.35324787860427
"87"	"TRNAU1AP"	0.00262271020800847	12.6698666389135	1.34362918077418	0.180246517881389	0.938590433869572	-7.63682873666155	1.3399963921465
"88"	"TAZ"	0.00201993553021165	12.5891205464426	1.33943675057534	0.181604929884676	0.938590433869572	-7.88051598123579	1.33582974012698
